ticket_id,customer_id,data_abertura,data_fechamento,categoria,status,sla_atingido
2812,2342,2023-09-18,,Atendimento,aberto,sim
2813,2346,2024-07-29,,Cobranca,pendente,
2814,2346,2023-12-11,2023-12-14,Atendimento,fechado,
2815,2347,2024-06-18,2024-06-30,Rede,fechado,sim
2816,2347,2023-05-18,2023-05-23,Rede,fechado,nao
2817,2348,2023-03-17,2023-03-21,Tecnico,fechado,nao
2818,2348,2023-11-30,,Tecnico,pendente,nao
2819,2350,2023-03-23,2023-04-03,Rede,fechado,nao
2820,2353,2024-11-02,2024-11-07,Tecnico,fechado,nao
2821,2354,2024-01-31,2024-02-02,Cobranca,fechado,nao
2822,2355,2023-05-05,2023-05-08,Tecnico,fechado,sim
2823,2355,2024-07-25,,Cobranca,aberto,nao
2824,2355,2024-10-31,,Tecnico,pendente,sim
2825,2355,2024-05-18,,Cobranca,pendente,sim
2826,2357,2023-08-16,,Rede,pendente,sim
2827,2357,2023-03-04,2023-03-17,Rede,fechado,sim
2828,2358,2023-01-24,2023-01-29,Cobranca,fechado,sim
2829,2358,2023-04-30,2023-05-10,Rede,fechado,
2830,2360,2023-10-13,2023-10-16,Atendimento,fechado,sim
2831,2361,2023-06-20,2023-06-26,Rede,fechado,sim
2832,2364,2023-03-10,,Rede,pendente,sim
2833,2364,2023-05-14,2023-05-20,Cobranca,fechado,nao
2834,2365,2024-09-27,2024-10-05,Tecnico,fechado,
2835,2366,2023-12-22,2023-12-31,Tecnico,fechado,sim
2836,2368,2024-08-04,2024-08-18,Atendimento,fechado,sim
2837,2369,2024-05-20,2024-05-22,Rede,fechado,sim
2838,2370,2024-05-18,2024-05-27,Rede,fechado,sim
2839,2371,2023-09-21,2023-10-04,Tecnico,fechado,sim
2840,2371,2024-08-21,2024-08-27,Tecnico,fechado,nao
2841,2371,2023-03-10,2023-03-11,Atendimento,fechado,sim
2842,2372,2023-01-15,2023-01-20,Cobranca,fechado,sim
2843,2372,2023-11-30,2023-12-13,Tecnico,fechado,sim
2844,2372,2024-03-26,2024-04-04,Rede,fechado,sim
2845,2373,2024-04-07,2024-04-08,Rede,fechado,nao
2846,2374,2024-05-21,2024-05-29,Rede,fechado,nao
2847,2375,2024-11-21,2024-11-23,Cobranca,fechado,sim
2848,2375,2024-01-27,2024-01-29,Cobranca,fechado,nao
2849,2376,2024-10-21,2024-10-23,Rede,fechado,nao
2850,2376,2024-05-13,2024-05-15,Cobranca,fechado,sim
2851,2376,2024-05-17,,Rede,aberto,sim
2852,2377,2024-04-04,,Atendimento,pendente,sim
2853,2377,2023-01-05,,Cobranca,pendente,sim
2854,2378,2024-02-08,2024-02-14,Atendimento,fechado,
2855,2378,2024-08-28,,Rede,pendente,
2856,2378,2023-04-21,2023-05-02,Atendimento,fechado,nao
2857,2379,2023-02-04,2023-02-13,Cobranca,fechado,nao
2858,2379,2023-09-03,2023-09-10,Tecnico,fechado,nao
2859,2379,2023-09-17,2023-09-22,Rede,fechado,
2860,2381,2023-01-14,,Rede,pendente,nao
2861,2382,2024-01-24,2024-01-29,Atendimento,fechado,
2862,2383,2024-04-26,2024-04-29,Rede,fechado,sim
2863,2384,2023-05-17,2023-05-27,Tecnico,fechado,sim
2864,2384,2024-06-12,,Atendimento,pendente,sim
2865,2385,2023-09-03,,Tecnico,aberto,sim
2866,2386,2023-04-24,2023-05-04,Rede,fechado,nao
2867,2390,2023-04-03,2023-04-07,Cobranca,fechado,sim
2868,2390,2024-11-05,,Rede,aberto,
2869,2390,2023-11-13,2023-11-16,Atendimento,fechado,
2870,2392,2024-01-02,2024-01-14,Tecnico,fechado,sim
2871,2392,2024-06-13,2024-06-13,Cobranca,fechado,sim
2872,2392,2024-07-22,2024-07-27,Atendimento,fechado,
2873,2393,2024-12-06,2024-12-09,Cobranca,fechado,sim
2874,2397,2024-11-10,2024-11-21,Cobranca,fechado,
2875,2397,2023-07-25,2023-08-01,Tecnico,fechado,sim
2876,2397,2023-12-31,,Tecnico,pendente,
2877,2398,2024-10-12,2024-10-19,Rede,fechado,nao
2878,2399,2024-03-20,2024-03-23,Atendimento,fechado,sim
2879,2400,2024-08-04,,Rede,aberto,sim
2880,2400,2024-10-24,2024-10-28,Tecnico,fechado,
2881,2401,2024-02-28,2024-03-12,Rede,fechado,sim
2882,2402,2023-05-05,2023-05-18,Atendimento,fechado,sim
2883,2402,2024-12-17,2024-12-25,Atendimento,fechado,sim
2884,2403,2023-10-10,2023-10-15,Cobranca,fechado,
2885,2403,2023-08-28,,Rede,aberto,nao
2886,2404,2023-05-06,2023-05-20,Cobranca,fechado,nao
2887,2404,2024-05-20,2024-05-27,Cobranca,fechado,sim
2888,2410,2024-04-17,,Cobranca,aberto,
2889,2410,2024-06-01,,Cobranca,aberto,nao
2890,2411,2023-02-10,2023-02-13,Rede,fechado,nao
2891,2411,2024-05-20,,Rede,pendente,nao
2892,2411,2024-07-10,2024-07-20,Cobranca,fechado,sim
2893,2412,2023-09-04,2023-09-11,Rede,fechado,sim
2894,2412,2024-03-12,,Rede,aberto,nao
2895,2414,2023-04-02,2023-04-12,Atendimento,fechado,sim
2896,2414,2023-11-28,2023-12-07,Tecnico,fechado,
2897,2414,2024-02-28,2024-03-07,Tecnico,fechado,sim
2898,2415,2023-09-08,,Cobranca,pendente,sim
2899,2415,2024-03-13,,Rede,aberto,sim
2900,2415,2024-01-11,2024-01-14,Atendimento,fechado,sim
2901,2415,2023-07-20,2023-07-26,Atendimento,fechado,sim
2902,2419,2024-11-09,2024-11-12,Rede,fechado,sim
2903,2420,2024-05-30,2024-06-04,Cobranca,fechado,nao
2904,2422,2023-08-12,2023-08-23,Tecnico,fechado,sim
2905,2423,2024-05-27,2024-06-06,Cobranca,fechado,sim
2906,2423,2024-10-25,2024-11-01,Cobranca,fechado,sim
2907,2423,2023-02-02,2023-02-03,Cobranca,fechado,sim
2908,2423,2023-07-30,,Rede,aberto,sim
2909,2424,2024-10-21,,Atendimento,aberto,nao
2910,2424,2024-11-11,,Rede,aberto,sim
2911,2424,2024-11-23,2024-11-29,Rede,fechado,sim
2912,2425,2023-03-27,2023-03-31,Cobranca,fechado,nao
2913,2426,2023-08-01,,Cobranca,aberto,
2914,2427,2024-10-22,2024-10-23,Cobranca,fechado,sim
2915,2427,2023-07-23,2023-07-31,Tecnico,fechado,sim
2916,2428,2024-02-19,,Atendimento,aberto,sim
2917,2428,2024-02-28,2024-03-02,Rede,fechado,sim
2918,2429,2023-06-18,2023-06-20,Atendimento,fechado,
2919,2430,2023-05-07,,Cobranca,aberto,
2920,2430,2024-12-11,2024-12-25,Cobranca,fechado,sim
2921,2430,2024-11-24,2024-12-04,Rede,fechado,sim
2922,2431,2023-12-19,2023-12-23,Cobranca,fechado,sim
2923,2431,2024-11-11,,Tecnico,aberto,sim
2924,2431,2023-08-18,2023-08-22,Tecnico,fechado,sim
2925,2431,2024-06-29,,Cobranca,aberto,nao
2926,2432,2024-04-20,2024-04-26,Rede,fechado,nao
2927,2434,2024-07-19,2024-07-25,Atendimento,fechado,sim
2928,2435,2024-09-10,2024-09-21,Tecnico,fechado,nao
2929,2435,2023-12-21,,Atendimento,pendente,sim
2930,2438,2024-03-04,2024-03-13,Tecnico,fechado,sim
2931,2438,2024-11-11,,Atendimento,pendente,sim
2932,2439,2024-11-03,,Rede,aberto,sim
2933,2440,2023-07-25,,Cobranca,aberto,sim
2934,2441,2023-12-05,2023-12-18,Atendimento,fechado,sim
2935,2443,2023-04-03,,Rede,aberto,sim
2936,2443,2024-10-12,,Rede,pendente,
2937,2444,2023-09-23,2023-09-24,Rede,fechado,sim
2938,2446,2024-07-26,2024-07-26,Atendimento,fechado,nao
2939,2446,2023-09-16,2023-09-25,Atendimento,fechado,nao
2940,2446,2024-11-03,,Tecnico,pendente,
2941,2446,2023-06-21,2023-06-24,Atendimento,fechado,sim
2942,2447,2024-04-20,,Cobranca,pendente,sim
2943,2448,2024-08-30,,Atendimento,aberto,sim
2944,2448,2023-11-23,,Tecnico,aberto,sim
2945,2449,2023-09-05,2023-09-10,Rede,fechado,nao
2946,2450,2024-03-17,2024-03-19,Atendimento,fechado,nao
2947,2450,2024-07-26,2024-07-30,Cobranca,fechado,nao
2948,2452,2023-06-06,,Rede,aberto,sim
2949,2452,2023-05-10,2023-05-24,Cobranca,fechado,nao
2950,2452,2023-12-23,2023-12-25,Atendimento,fechado,nao
2951,2454,2024-09-11,2024-09-15,Rede,fechado,sim
2952,2454,2023-05-22,,Cobranca,aberto,nao
2953,2454,2023-09-22,,Rede,pendente,nao
2954,2458,2024-12-29,2025-01-07,Atendimento,fechado,
2955,2461,2023-05-04,2023-05-12,Rede,fechado,nao
2956,2462,2023-06-26,2023-07-09,Rede,fechado,nao
2957,2462,2024-01-24,,Tecnico,aberto,sim
2958,2462,2024-12-24,2025-01-02,Atendimento,fechado,nao
2959,2463,2023-01-04,2023-01-06,Atendimento,fechado,nao
2960,2464,2023-08-29,2023-09-04,Atendimento,fechado,nao
2961,2464,2024-03-30,2024-04-13,Rede,fechado,sim
2962,2464,2024-05-24,2024-06-06,Atendimento,fechado,nao
2963,2464,2024-12-14,,Tecnico,pendente,sim
2964,2466,2024-12-21,2024-12-25,Atendimento,fechado,sim
2965,2466,2024-10-12,2024-10-14,Atendimento,fechado,sim
2966,2466,2024-05-02,2024-05-02,Cobranca,fechado,nao
2967,2467,2023-11-16,,Tecnico,pendente,sim
2968,2468,2024-06-01,2024-06-03,Rede,fechado,sim
2969,2468,2023-01-21,2023-01-23,Atendimento,fechado,sim
2970,2469,2024-02-07,,Rede,aberto,
2971,2470,2023-08-31,2023-09-10,Tecnico,fechado,sim
2972,2470,2023-03-23,2023-03-26,Atendimento,fechado,nao
2973,2470,2024-05-06,,Cobranca,aberto,sim
2974,2470,2023-09-02,2023-09-08,Cobranca,fechado,sim
2975,2472,2023-02-21,2023-02-26,Tecnico,fechado,sim
2976,2472,2023-11-25,,Rede,pendente,sim
2977,2473,2024-05-28,2024-06-11,Rede,fechado,sim
2978,2473,2024-03-11,2024-03-13,Tecnico,fechado,sim
2979,2474,2024-12-28,,Atendimento,aberto,sim
2980,2474,2023-04-28,2023-05-12,Tecnico,fechado,nao
2981,2474,2023-01-10,,Cobranca,aberto,sim
2982,2475,2023-07-14,2023-07-23,Tecnico,fechado,nao
2983,2475,2023-04-22,2023-05-05,Atendimento,fechado,sim
2984,2476,2024-04-11,2024-04-18,Atendimento,fechado,
2985,2477,2024-09-04,,Atendimento,pendente,
2986,2478,2024-10-04,2024-10-11,Cobranca,fechado,sim
2987,2478,2024-08-07,2024-08-15,Tecnico,fechado,
2988,2478,2023-12-25,2023-12-29,Rede,fechado,sim
2989,2480,2023-11-29,2023-12-10,Cobranca,fechado,sim
2990,2482,2024-04-04,2024-04-13,Cobranca,fechado,nao
2991,2483,2024-07-15,,Rede,aberto,sim
2992,2483,2023-08-14,,Cobranca,aberto,sim
2993,2484,2024-07-19,,Atendimento,pendente,nao
2994,2485,2024-06-21,,Rede,aberto,sim
2995,2486,2023-04-01,,Cobranca,pendente,sim
2996,2487,2024-12-27,2025-01-01,Cobranca,fechado,sim
2997,2488,2024-01-28,,Atendimento,aberto,
2998,2489,2023-03-31,2023-04-01,Rede,fechado,sim
2999,2492,2024-07-12,,Tecnico,pendente,nao
3000,2492,2024-12-08,2024-12-14,Atendimento,fechado,nao
3001,2492,2023-01-11,,Rede,aberto,sim
3002,2493,2024-04-08,,Cobranca,pendente,nao
3003,2495,2023-11-17,2023-11-23,Rede,fechado,sim
3004,2495,2023-11-22,2023-11-30,Tecnico,fechado,sim
3005,2495,2025-01-05,,Rede,aberto,sim
3006,2495,2023-01-11,2023-01-21,Tecnico,fechado,nao
3007,2495,2024-10-25,2024-11-06,Tecnico,fechado,nao
3008,2496,2023-09-01,2023-09-12,Cobranca,fechado,sim
3009,2497,2024-09-09,2024-09-13,Rede,fechado,sim
3010,2497,2024-12-03,2024-12-09,Tecnico,fechado,nao
3011,2497,2024-03-28,2024-03-31,Tecnico,fechado,nao
3012,2498,2024-06-20,2024-06-22,Rede,fechado,sim
3013,2499,2024-01-18,2024-01-24,Cobranca,fechado,nao
3014,2500,2024-07-21,2024-08-01,Rede,fechado,sim
3015,2501,2023-03-21,,Atendimento,aberto,sim
3016,2503,2023-03-24,2023-03-25,Cobranca,fechado,nao
3017,2504,2024-07-18,2024-07-24,Cobranca,fechado,sim
3018,2505,2023-05-19,2023-05-22,Cobranca,fechado,sim
3019,2506,2024-12-22,2024-12-24,Tecnico,fechado,sim
3020,2506,2024-11-19,2024-12-02,Cobranca,fechado,sim
3021,2506,2024-10-05,,Rede,pendente,nao
3022,2508,2023-03-07,,Atendimento,aberto,
3023,2508,2024-11-22,,Cobranca,pendente,sim
3024,2509,2023-02-24,2023-02-26,Rede,fechado,sim
3025,2510,2023-10-03,,Rede,pendente,nao
3026,2510,2023-08-17,2023-08-28,Tecnico,fechado,sim
3027,2510,2025-01-05,,Atendimento,pendente,nao
3028,2512,2024-04-05,2024-04-10,Cobranca,fechado,sim
3029,2512,2024-09-18,,Tecnico,aberto,sim
3030,2512,2024-08-21,2024-08-24,Atendimento,fechado,nao
3031,2513,2024-03-28,2024-04-02,Cobranca,fechado,sim
3032,2513,2024-06-19,2024-06-21,Cobranca,fechado,nao
3033,2514,2023-08-26,2023-08-27,Tecnico,fechado,sim
3034,2514,2023-02-21,,Rede,pendente,sim
3035,2514,2023-08-06,,Atendimento,aberto,sim
3036,2515,2024-05-28,2024-06-04,Atendimento,fechado,sim
3037,2516,2023-06-04,,Atendimento,aberto,sim
3038,2518,2023-05-24,2023-06-01,Tecnico,fechado,sim
3039,2518,2023-05-07,2023-05-21,Rede,fechado,nao
3040,2519,2024-03-17,2024-03-17,Atendimento,fechado,sim
3041,2519,2024-12-15,2024-12-24,Tecnico,fechado,sim
3042,2519,2023-06-12,2023-06-18,Cobranca,fechado,nao
3043,2520,2023-07-20,2023-07-22,Atendimento,fechado,sim
3044,2521,2024-08-05,,Tecnico,aberto,sim
3045,2521,2024-03-01,2024-03-12,Rede,fechado,nao
3046,2522,2024-08-15,2024-08-20,Rede,fechado,nao
3047,2522,2023-09-23,,Tecnico,pendente,sim
3048,2523,2024-03-06,2024-03-18,Atendimento,fechado,nao
3049,2525,2024-05-02,,Rede,aberto,sim
3050,2525,2024-05-07,2024-05-08,Tecnico,fechado,sim
3051,2527,2024-09-10,2024-09-13,Atendimento,fechado,sim
3052,2528,2023-12-09,2023-12-15,Cobranca,fechado,sim
3053,2529,2023-04-22,2023-05-03,Cobranca,fechado,nao
3054,2529,2024-09-22,,Rede,pendente,sim
3055,2530,2024-11-09,,Cobranca,aberto,sim
3056,2531,2024-12-03,2024-12-07,Rede,fechado,sim
3057,2531,2024-04-16,,Rede,pendente,sim
3058,2532,2024-05-15,,Tecnico,aberto,sim
3059,2532,2024-10-03,2024-10-15,Cobranca,fechado,nao
3060,2533,2023-10-09,2023-10-20,Cobranca,fechado,
3061,2534,2023-05-10,2023-05-11,Rede,fechado,sim
3062,2535,2024-04-22,2024-05-03,Cobranca,fechado,
3063,2536,2024-11-14,2024-11-25,Cobranca,fechado,sim
3064,2538,2024-01-21,,Rede,aberto,nao
3065,2540,2023-03-20,2023-03-30,Cobranca,fechado,sim
3066,2544,2023-06-04,2023-06-06,Tecnico,fechado,sim
3067,2545,2024-06-28,2024-07-04,Rede,fechado,sim
3068,2545,2024-12-06,,Cobranca,pendente,sim
3069,2545,2023-09-15,2023-09-24,Tecnico,fechado,nao
3070,2545,2023-06-03,2023-06-12,Cobranca,fechado,sim
3071,2545,2023-05-19,2023-05-25,Cobranca,fechado,nao
3072,2545,2024-09-19,2024-10-03,Atendimento,fechado,nao
3073,2547,2023-10-19,2023-10-26,Cobranca,fechado,nao
3074,2547,2024-04-05,,Atendimento,aberto,nao
3075,2548,2025-01-05,,Rede,pendente,sim
3076,2548,2023-05-20,2023-05-24,Cobranca,fechado,nao
3077,2549,2023-10-16,2023-10-25,Cobranca,fechado,sim
3078,2551,2024-06-06,2024-06-19,Atendimento,fechado,
3079,2552,2024-08-31,2024-09-10,Tecnico,fechado,sim
3080,2552,2023-12-06,2023-12-14,Rede,fechado,sim
3081,2554,2023-10-21,2023-10-28,Cobranca,fechado,nao
3082,2555,2024-07-22,2024-08-03,Tecnico,fechado,nao
3083,2556,2023-12-30,,Cobranca,aberto,sim
3084,2557,2024-03-15,2024-03-23,Cobranca,fechado,sim
3085,2558,2024-12-25,2024-12-25,Rede,fechado,sim
3086,2559,2023-06-24,2023-07-01,Rede,fechado,sim
3087,2559,2024-01-31,2024-02-06,Tecnico,fechado,nao
3088,2559,2023-05-14,2023-05-17,Rede,fechado,sim
3089,2559,2024-04-14,2024-04-19,Tecnico,fechado,sim
3090,2560,2023-12-20,2023-12-26,Rede,fechado,sim
3091,2561,2023-11-28,2023-12-03,Cobranca,fechado,sim
3092,2562,2024-06-11,2024-06-17,Rede,fechado,nao
3093,2562,2024-09-16,2024-09-29,Tecnico,fechado,sim
3094,2562,2024-02-13,2024-02-13,Rede,fechado,sim
3095,2563,2023-11-06,2023-11-15,Tecnico,fechado,
3096,2563,2024-10-12,2024-10-13,Atendimento,fechado,nao
3097,2564,2024-12-20,2024-12-30,Tecnico,fechado,nao
3098,2564,2024-10-20,2024-10-27,Cobranca,fechado,nao
3099,2566,2023-09-29,2023-10-05,Cobranca,fechado,
3100,2566,2024-03-03,2024-03-13,Cobranca,fechado,sim
3101,2567,2023-01-03,2023-01-08,Atendimento,fechado,sim
3102,2567,2024-05-04,2024-05-09,Atendimento,fechado,
3103,2569,2023-11-11,,Tecnico,pendente,sim
3104,2569,2023-09-24,2023-10-03,Cobranca,fechado,sim
3105,2570,2024-10-08,,Atendimento,aberto,nao
3106,2573,2024-04-18,2024-04-19,Atendimento,fechado,sim
3107,2577,2024-12-16,2024-12-28,Rede,fechado,sim
3108,2577,2023-09-27,2023-09-28,Cobranca,fechado,sim
3109,2580,2024-10-14,2024-10-20,Rede,fechado,sim
3110,2581,2023-12-30,2024-01-06,Atendimento,fechado,sim
3111,2582,2024-02-03,2024-02-13,Tecnico,fechado,sim
3112,2583,2024-04-17,,Atendimento,aberto,nao
3113,2583,2023-05-30,2023-06-11,Tecnico,fechado,sim
3114,2583,2024-04-22,2024-04-29,Cobranca,fechado,nao
3115,2584,2023-03-01,2023-03-13,Tecnico,fechado,
3116,2585,2024-10-20,2024-10-27,Tecnico,fechado,sim
3117,2586,2023-05-10,2023-05-23,Rede,fechado,nao
3118,2586,2023-11-08,2023-11-20,Tecnico,fechado,
3119,2587,2024-02-09,,Tecnico,aberto,nao
3120,2589,2024-01-26,2024-01-27,Cobranca,fechado,sim
3121,2589,2024-01-14,,Tecnico,pendente,nao
3122,2590,2024-10-19,,Cobranca,aberto,sim
3123,2591,2024-11-20,,Tecnico,aberto,sim
3124,2592,2023-08-08,,Atendimento,aberto,sim
3125,2597,2023-05-26,,Cobranca,pendente,sim
3126,2598,2023-06-01,,Tecnico,pendente,sim
3127,2599,2024-09-09,2024-09-16,Atendimento,fechado,nao
3128,2600,2024-05-08,,Cobranca,pendente,sim
3129,2601,2024-05-31,,Cobranca,aberto,nao
3130,2601,2023-09-01,,Atendimento,aberto,sim
3131,2601,2023-08-11,,Tecnico,pendente,sim
3132,2601,2024-06-17,2024-06-21,Atendimento,fechado,
3133,2601,2024-10-25,,Atendimento,pendente,sim
3134,2603,2024-06-10,,Rede,aberto,nao
3135,2603,2023-09-02,2023-09-12,Cobranca,fechado,sim
3136,2604,2023-11-30,2023-12-04,Atendimento,fechado,sim
3137,2605,2023-03-13,,Atendimento,aberto,
3138,2606,2024-06-15,,Rede,pendente,sim
3139,2606,2023-04-17,2023-04-20,Atendimento,fechado,sim
3140,2606,2024-07-18,2024-08-01,Rede,fechado,sim
3141,2607,2023-11-29,2023-12-01,Atendimento,fechado,sim
3142,2608,2023-12-02,,Rede,pendente,sim
3143,2609,2024-01-25,2024-01-28,Rede,fechado,nao
3144,2610,2023-05-27,2023-06-10,Cobranca,fechado,sim
3145,2611,2023-10-16,,Atendimento,aberto,sim
3146,2611,2023-01-18,,Tecnico,pendente,nao
3147,2612,2023-11-13,2023-11-27,Tecnico,fechado,sim
3148,2612,2024-03-08,2024-03-13,Rede,fechado,sim
3149,2613,2024-05-28,2024-06-05,Cobranca,fechado,sim
3150,2616,2024-06-14,,Atendimento,aberto,sim
3151,2616,2023-12-08,2023-12-12,Atendimento,fechado,sim
3152,2616,2024-02-22,2024-03-02,Cobranca,fechado,sim
3153,2617,2023-10-13,2023-10-20,Tecnico,fechado,sim
3154,2618,2023-05-26,2023-06-04,Rede,fechado,sim
3155,2619,2024-12-29,,Rede,pendente,sim
3156,2619,2024-05-03,2024-05-08,Cobranca,fechado,nao
3157,2619,2024-12-24,,Atendimento,aberto,
3158,2619,2024-10-08,2024-10-15,Tecnico,fechado,nao
3159,2620,2023-05-10,2023-05-23,Tecnico,fechado,sim
3160,2623,2024-06-29,,Atendimento,aberto,sim
3161,2625,2023-12-14,2023-12-14,Tecnico,fechado,sim
3162,2626,2024-09-29,2024-10-05,Atendimento,fechado,sim
3163,2626,2025-01-05,2024-09-28,Rede,fechado,sim
3164,2627,2023-08-24,2023-08-29,Rede,fechado,
3165,2627,2023-08-09,,Rede,pendente,sim
3166,2629,2024-11-07,2024-11-14,Cobranca,fechado,nao
3167,2629,2024-02-13,2024-02-15,Cobranca,fechado,
3168,2630,2023-02-01,2023-02-12,Cobranca,fechado,sim
3169,2631,2023-11-27,,Cobranca,aberto,sim
3170,2632,2024-06-14,2024-06-28,Atendimento,fechado,nao
3171,2633,2024-11-26,2024-11-27,Cobranca,fechado,sim
3172,2633,2024-03-30,,Cobranca,pendente,sim
3173,2637,2024-10-03,2024-10-04,Cobranca,fechado,
3174,2637,2023-12-04,,Tecnico,pendente,nao
3175,2637,2023-04-19,,Tecnico,aberto,sim
3176,2638,2023-02-07,,Cobranca,pendente,sim
3177,2638,2023-12-21,,Tecnico,pendente,sim
3178,2640,2023-10-29,,Cobranca,pendente,sim
3179,2640,2024-05-20,,Rede,aberto,sim
3180,2641,2023-05-21,2023-05-29,Rede,fechado,sim
3181,2642,2024-03-18,2024-03-24,Atendimento,fechado,
3182,2643,2024-05-25,,Cobranca,pendente,sim
3183,2643,2024-09-15,,Rede,pendente,
3184,2644,2023-08-14,2023-08-15,Tecnico,fechado,sim
3185,2645,2024-12-17,2024-12-18,Rede,fechado,nao
3186,2646,2024-06-05,2024-06-09,Cobranca,fechado,sim
3187,2648,2024-11-30,2024-12-09,Rede,fechado,sim
3188,2648,2024-05-06,2024-05-15,Cobranca,fechado,sim
3189,2649,2024-06-30,2024-07-05,Tecnico,fechado,
3190,2649,2023-09-10,2023-09-15,Cobranca,fechado,nao
3191,2650,2024-06-20,2024-06-26,Tecnico,fechado,sim
3192,2650,2024-10-22,2024-11-02,Tecnico,fechado,nao
3193,2651,2023-02-17,,Tecnico,aberto,sim
3194,2654,2024-12-11,2024-12-12,Atendimento,fechado,sim
3195,2654,2024-09-20,2024-09-24,Rede,fechado,nao
3196,2655,2023-04-20,,Tecnico,pendente,sim
3197,2657,2023-01-18,2023-01-25,Cobranca,fechado,sim
3198,2658,2023-03-04,2023-03-06,Tecnico,fechado,sim
3199,2659,2024-12-29,2025-01-08,Rede,fechado,sim
3200,2659,2024-10-24,,Cobranca,pendente,sim
3201,2660,2024-04-30,2024-05-04,Cobranca,fechado,sim
3202,2660,2023-11-08,,Tecnico,aberto,nao
3203,2660,2024-01-14,2024-01-21,Atendimento,fechado,sim
3204,2661,2024-05-31,2024-06-02,Rede,fechado,sim
3205,2661,2023-05-09,2023-05-10,Cobranca,fechado,sim
3206,2663,2023-02-02,2023-02-07,Cobranca,fechado,nao
3207,2665,2023-08-11,,Atendimento,pendente,sim
3208,2666,2023-04-28,2023-05-12,Cobranca,fechado,nao
3209,2667,2023-01-25,2023-02-05,Atendimento,fechado,sim
3210,2668,2023-07-11,,Atendimento,pendente,
3211,2668,2023-10-11,,Tecnico,aberto,sim
3212,2669,2024-03-13,,Atendimento,pendente,sim
3213,2672,2023-11-14,2023-11-27,Tecnico,fechado,nao
3214,2673,2023-11-23,2023-12-06,Rede,fechado,sim
3215,2673,2024-12-27,2025-01-06,Cobranca,fechado,sim
3216,2674,2024-05-10,2024-05-16,Rede,fechado,sim
3217,2674,2024-07-20,2024-07-24,Atendimento,fechado,nao
3218,2677,2023-06-10,2023-06-10,Cobranca,fechado,sim
3219,2678,2023-02-21,,Rede,pendente,sim
3220,2680,2023-03-24,,Cobranca,pendente,nao
3221,2680,2023-02-26,2023-03-01,Atendimento,fechado,sim
3222,2682,2024-12-27,2025-01-03,Atendimento,fechado,nao
3223,2682,2023-02-27,2023-03-10,Rede,fechado,nao
3224,2683,2024-08-30,2024-09-13,Rede,fechado,sim
3225,2686,2023-10-01,2023-10-08,Rede,fechado,nao
3226,2686,2023-04-24,2023-04-24,Rede,fechado,sim
3227,2686,2024-12-28,2025-01-03,Atendimento,fechado,sim
3228,2687,2023-05-14,2023-05-27,Rede,fechado,
3229,2692,2024-10-15,,Tecnico,pendente,sim
3230,2694,2024-10-13,,Tecnico,aberto,nao
3231,2695,2023-01-18,,Rede,aberto,nao
3232,2695,2023-10-25,,Rede,aberto,nao
3233,2695,2023-11-11,2023-11-19,Cobranca,fechado,
3234,2697,2023-11-15,2023-11-20,Rede,fechado,nao
3235,2697,2023-06-11,2023-06-23,Rede,fechado,sim
3236,2699,2023-12-19,,Tecnico,aberto,sim
3237,2699,2023-07-31,2023-08-11,Rede,fechado,nao
3238,2700,2024-06-27,,Atendimento,pendente,nao
3239,2700,2024-03-15,2024-03-18,Tecnico,fechado,sim
3240,2702,2023-02-20,2023-02-27,Tecnico,fechado,sim
3241,2703,2023-10-18,2023-10-27,Cobranca,fechado,sim
3242,2704,2023-04-19,2023-04-29,Rede,fechado,nao
3243,2704,2023-12-02,2023-12-09,Tecnico,fechado,sim
3244,2704,2024-05-27,2024-06-03,Cobranca,fechado,sim
3245,2706,2023-08-05,,Cobranca,aberto,nao
3246,2706,2023-03-05,,Tecnico,aberto,sim
3247,2706,2024-09-24,2024-09-28,Tecnico,fechado,nao
3248,2709,2024-05-02,2024-05-12,Tecnico,fechado,sim
3249,2710,2024-07-31,2024-08-02,Tecnico,fechado,nao
3250,2710,2023-03-02,2023-03-09,Rede,fechado,
3251,2711,2023-02-17,,Atendimento,pendente,sim
3252,2711,2023-04-27,2023-05-07,Atendimento,fechado,sim
3253,2712,2024-02-27,,Cobranca,aberto,sim
3254,2712,2023-09-04,2023-09-18,Cobranca,fechado,sim
3255,2713,2024-07-19,,Cobranca,aberto,nao
3256,2713,2024-04-08,,Atendimento,aberto,nao
3257,2714,2023-12-22,,Atendimento,aberto,sim
3258,2714,2023-05-03,,Cobranca,pendente,sim
3259,2716,2023-02-17,2023-03-02,Atendimento,fechado,sim
3260,2716,2024-07-16,2024-07-30,Tecnico,fechado,
3261,2717,2024-02-28,2024-03-06,Atendimento,fechado,sim
3262,2717,2023-04-20,2023-05-01,Rede,fechado,sim
3263,2717,2023-08-13,2023-08-23,Rede,fechado,nao
3264,2718,2023-02-11,2023-02-17,Atendimento,fechado,sim
3265,2719,2023-06-24,2023-07-02,Tecnico,fechado,sim
3266,2720,2023-04-30,,Tecnico,pendente,sim
3267,2721,2024-08-03,2024-08-10,Atendimento,fechado,sim
3268,2722,2024-07-21,2024-07-25,Tecnico,fechado,nao
3269,2723,2023-10-10,2023-10-15,Tecnico,fechado,sim
3270,2725,2024-01-24,2024-02-07,Atendimento,fechado,sim
3271,2727,2023-10-27,2023-10-29,Tecnico,fechado,nao
