contrato_id;customer_id;plano_id;uf;data_inicio;data_cancelamento;status_churn;data_referencia;tempo_de_casa_dias;tempo_de_casa_meses;inicio_janela_90d;fim_janela_90d
1696;1696;3;SP;2022-04-18;;ativo;2024-12-31;988;32;2024-10-02;2024-12-31
1697;1697;1;RJ;2023-04-01;;ativo;2024-12-31;640;21;2024-10-02;2024-12-31
1698;1698;2;PR;2023-11-29;;ativo;2024-12-31;398;13;2024-10-02;2024-12-31
1699;1699;1;CE;2024-04-07;;ativo;2024-12-31;268;8;2024-10-02;2024-12-31
1700;1700;1;SP;2023-08-04;2024-08-12;cancelou;2024-08-12;374;12;2024-05-14;2024-08-12
1701;1701;2;BA;2024-02-17;;ativo;2024-12-31;318;10;2024-10-02;2024-12-31
1702;1702;1;SP;2024-05-08;;ativo;2024-12-31;237;7;2024-10-02;2024-12-31
1703;1703;3;BA;2022-12-12;;ativo;2024-12-31;750;25;2024-10-02;2024-12-31
1704;1704;4;RS;2022-07-10;2023-10-06;cancelou;2023-10-06;453;15;2023-07-08;2023-10-06
1705;1705;4;CE;2023-06-11;;ativo;2024-12-31;569;18;2024-10-02;2024-12-31
1706;1706;4;RJ;2023-04-07;;ativo;2024-12-31;634;21;2024-10-02;2024-12-31
1707;1707;1;BA;2022-12-12;2023-04-28;cancelou;2023-04-28;137;4;2023-01-28;2023-04-28
1708;1708;3;SP;2022-08-02;;ativo;2024-12-31;882;29;2024-10-02;2024-12-31
1709;1709;3;CE;2022-04-15;;ativo;2024-12-31;991;33;2024-10-02;2024-12-31
1710;1710;1;RJ;2022-07-13;2022-10-09;cancelou;2022-10-09;88;2;2022-07-11;2022-10-09
1711;1711;1;SP;2023-04-23;2024-04-08;cancelou;2024-04-08;351;11;2024-01-09;2024-04-08
1712;1712;2;CE;2023-04-01;;ativo;2024-12-31;640;21;2024-10-02;2024-12-31
1713;1713;3;SP;2023-11-15;;ativo;2024-12-31;412;13;2024-10-02;2024-12-31
1714;1714;3;CE;2022-07-07;;ativo;2024-12-31;908;30;2024-10-02;2024-12-31
1715;1715;3;RJ;2023-05-09;;ativo;2024-12-31;602;20;2024-10-02;2024-12-31
1716;1716;3;RJ;2023-01-04;;ativo;2024-12-31;727;24;2024-10-02;2024-12-31
1717;1717;2;SP;2023-05-12;;ativo;2024-12-31;599;19;2024-10-02;2024-12-31
1718;1718;2;MG;2022-12-31;;ativo;2024-12-31;731;24;2024-10-02;2024-12-31
1719;1719;4;PR;2023-04-21;;ativo;2024-12-31;620;20;2024-10-02;2024-12-31
1720;1720;2;RJ;2024-01-29;;ativo;2024-12-31;337;11;2024-10-02;2024-12-31
1721;1721;3;PR;2022-07-03;;ativo;2024-12-31;912;30;2024-10-02;2024-12-31
1722;1722;2;PR;2023-01-04;;ativo;2024-12-31;727;24;2024-10-02;2024-12-31
1723;1723;2;PE;2023-12-11;;ativo;2024-12-31;386;12;2024-10-02;2024-12-31
1724;1724;3;SP;2022-07-24;;ativo;2024-12-31;891;29;2024-10-02;2024-12-31
1725;1725;1;SP;2023-05-11;;ativo;2024-12-31;600;20;2024-10-02;2024-12-31
1726;1726;1;SP;2024-02-18;;ativo;2024-12-31;317;10;2024-10-02;2024-12-31
1727;1727;3;MG;2022-04-03;;ativo;2024-12-31;1003;33;2024-10-02;2024-12-31
1728;1728;4;RJ;2023-01-24;;ativo;2024-12-31;707;23;2024-10-02;2024-12-31
1729;1729;1;RJ;2023-08-06;;ativo;2024-12-31;513;17;2024-10-02;2024-12-31
1730;1730;1;RS;2023-05-07;;ativo;2024-12-31;604;20;2024-10-02;2024-12-31
1731;1731;3;PE;2022-04-29;;ativo;2024-12-31;977;32;2024-10-02;2024-12-31
1732;1732;1;RS;2024-03-25;;ativo;2024-12-31;281;9;2024-10-02;2024-12-31
1733;1733;1;BA;2022-05-12;;ativo;2024-12-31;964;32;2024-10-02;2024-12-31
1734;1734;1;SP;2024-04-15;;ativo;2024-12-31;260;8;2024-10-02;2024-12-31
1735;1735;1;MG;2023-01-23;;ativo;2024-12-31;708;23;2024-10-02;2024-12-31
1736;1736;2;RJ;2022-05-24;;ativo;2024-12-31;952;31;2024-10-02;2024-12-31
1737;1737;1;MG;2022-08-05;;ativo;2024-12-31;879;29;2024-10-02;2024-12-31
1738;1738;4;SP;2022-02-09;2023-07-24;cancelou;2023-07-24;530;17;2023-04-25;2023-07-24
1739;1739;1;SP;2023-10-28;;ativo;2024-12-31;430;14;2024-10-02;2024-12-31
1740;1740;1;RJ;2022-11-25;;ativo;2024-12-31;767;25;2024-10-02;2024-12-31
1741;1741;2;BA;2023-01-22;;ativo;2024-12-31;709;23;2024-10-02;2024-12-31
1742;1742;2;PE;2023-02-03;;ativo;2024-12-31;697;23;2024-10-02;2024-12-31
1743;1743;1;PR;2024-03-26;;ativo;2024-12-31;280;9;2024-10-02;2024-12-31
1744;1744;1;SP;2023-05-16;2023-10-05;cancelou;2023-10-05;142;4;2023-07-07;2023-10-05
1745;1745;2;SP;2023-11-04;;ativo;2024-12-31;423;14;2024-10-02;2024-12-31
1746;1746;3;PR;2023-09-17;;ativo;2024-12-31;471;15;2024-10-02;2024-12-31
1747;1747;1;PE;2022-08-23;;ativo;2024-12-31;861;28;2024-10-02;2024-12-31
1748;1748;4;RS;2024-02-27;;ativo;2024-12-31;308;10;2024-10-02;2024-12-31
1749;1749;2;SP;2024-05-07;;ativo;2024-12-31;238;7;2024-10-02;2024-12-31
1750;1750;1;RS;2022-07-14;2022-09-06;cancelou;2022-09-06;54;1;2022-06-08;2022-09-06
1751;1751;1;PE;2023-08-29;;ativo;2024-12-31;490;16;2024-10-02;2024-12-31
1752;1752;2;RJ;2022-12-09;;ativo;2024-12-31;753;25;2024-10-02;2024-12-31
1753;1753;2;RJ;2022-03-18;;ativo;2024-12-31;1019;33;2024-10-02;2024-12-31
1754;1754;1;MG;2024-01-27;;ativo;2024-12-31;339;11;2024-10-02;2024-12-31
1755;1755;1;BA;2023-09-29;;ativo;2024-12-31;459;15;2024-10-02;2024-12-31
1756;1756;4;SP;2022-10-20;;ativo;2024-12-31;803;26;2024-10-02;2024-12-31
1757;1757;2;PE;2023-10-16;;ativo;2024-12-31;442;14;2024-10-02;2024-12-31
1758;1758;2;CE;2023-09-07;;ativo;2024-12-31;481;16;2024-10-02;2024-12-31
1759;1759;1;RJ;2024-02-19;;ativo;2024-12-31;316;10;2024-10-02;2024-12-31
1760;1760;1;PE;2023-06-05;;ativo;2024-12-31;575;19;2024-10-02;2024-12-31
1761;1761;1;BA;2022-08-27;2024-04-27;cancelou;2024-04-27;609;20;2024-01-28;2024-04-27
1762;1762;2;RJ;2022-08-26;;ativo;2024-12-31;858;28;2024-10-02;2024-12-31
1763;1763;2;SP;2023-07-24;;ativo;2024-12-31;526;17;2024-10-02;2024-12-31
1764;1764;2;RS;2023-07-03;2024-08-18;cancelou;2024-08-18;412;13;2024-05-20;2024-08-18
1765;1765;1;CE;2022-06-03;;ativo;2024-12-31;942;31;2024-10-02;2024-12-31
1766;1766;2;SP;2023-03-27;;ativo;2024-12-31;645;21;2024-10-02;2024-12-31
1767;1767;3;RS;2022-08-27;;ativo;2024-12-31;857;28;2024-10-02;2024-12-31
1768;1768;4;RS;2023-09-25;;ativo;2024-12-31;463;15;2024-10-02;2024-12-31
1769;1769;1;RS;2023-06-07;;ativo;2024-12-31;573;19;2024-10-02;2024-12-31
1770;1770;1;RS;2022-01-19;2022-04-13;cancelou;2022-04-13;84;2;2022-01-13;2022-04-13
1771;1771;1;RS;2023-09-03;;ativo;2024-12-31;485;16;2024-10-02;2024-12-31
1772;1772;1;SP;2023-12-22;;ativo;2024-12-31;375;12;2024-10-02;2024-12-31
1773;1773;1;BA;2024-04-12;;ativo;2024-12-31;263;8;2024-10-02;2024-12-31
1774;1774;3;PR;2022-10-24;;ativo;2024-12-31;799;26;2024-10-02;2024-12-31
1775;1775;1;SP;2022-01-27;;ativo;2024-12-31;1069;35;2024-10-02;2024-12-31
1776;1776;2;BA;2023-08-31;;ativo;2024-12-31;488;16;2024-10-02;2024-12-31
1777;1777;4;CE;2023-09-18;;ativo;2024-12-31;470;15;2024-10-02;2024-12-31
1778;1778;3;MG;2022-01-27;;ativo;2024-12-31;1069;35;2024-10-02;2024-12-31
1779;1779;3;SP;2022-10-31;2023-04-30;cancelou;2023-04-30;181;6;2023-01-30;2023-04-30
1780;1780;1;CE;2022-08-19;;ativo;2024-12-31;865;28;2024-10-02;2024-12-31
1781;1781;3;SP;2022-05-12;;ativo;2024-12-31;964;32;2024-10-02;2024-12-31
1782;1782;2;CE;2022-06-19;2022-09-25;cancelou;2022-09-25;98;3;2022-06-27;2022-09-25
1783;1783;2;RJ;2024-01-07;;ativo;2024-12-31;359;11;2024-10-02;2024-12-31
1784;1784;3;SP;2022-02-20;;ativo;2024-12-31;1045;34;2024-10-02;2024-12-31
1785;1785;3;PE;2023-08-03;;ativo;2024-12-31;516;17;2024-10-02;2024-12-31
1786;1786;1;CE;2022-12-29;;ativo;2024-12-31;733;24;2024-10-02;2024-12-31
1787;1787;1;RJ;2022-05-01;;ativo;2024-12-31;975;32;2024-10-02;2024-12-31
1788;1788;1;SP;2022-01-31;;ativo;2024-12-31;1065;35;2024-10-02;2024-12-31
1789;1789;4;CE;2022-02-19;;ativo;2024-12-31;1046;34;2024-10-02;2024-12-31
1790;1790;1;RS;2023-12-08;;ativo;2024-12-31;389;12;2024-10-02;2024-12-31
1791;1791;3;CE;2022-01-06;;ativo;2024-12-31;1090;36;2024-10-02;2024-12-31
1792;1792;1;RJ;2022-10-09;;ativo;2024-12-31;814;27;2024-10-02;2024-12-31
1793;1793;3;PR;2023-08-03;;ativo;2024-12-31;516;17;2024-10-02;2024-12-31
1794;1794;1;PR;2023-03-18;;ativo;2024-12-31;654;21;2024-10-02;2024-12-31
1795;1795;2;RJ;2022-09-22;;ativo;2024-12-31;831;27;2024-10-02;2024-12-31
1796;1796;2;RJ;2023-11-26;;ativo;2024-12-31;401;13;2024-10-02;2024-12-31
1797;1797;1;SP;2022-05-26;2023-04-07;cancelou;2023-04-07;316;10;2023-01-07;2023-04-07
1798;1798;3;PR;2022-01-26;;ativo;2024-12-31;1070;35;2024-10-02;2024-12-31
1799;1799;2;SP;2024-06-30;;ativo;2024-12-31;184;6;2024-10-02;2024-12-31
1800;1800;2;MG;2024-05-25;;ativo;2024-12-31;220;7;2024-10-02;2024-12-31
1801;1801;2;RJ;2024-01-18;;ativo;2024-12-31;348;11;2024-10-02;2024-12-31
1802;1802;3;SP;2023-09-13;;ativo;2024-12-31;475;15;2024-10-02;2024-12-31
1803;1803;1;RJ;2022-06-22;;ativo;2024-12-31;923;30;2024-10-02;2024-12-31
1804;1804;1;SP;2023-09-07;2024-05-07;cancelou;2024-05-07;243;8;2024-02-07;2024-05-07
1805;1805;3;CE;2024-06-25;;ativo;2024-12-31;189;6;2024-10-02;2024-12-31
1806;1806;1;MG;2022-11-13;;ativo;2024-12-31;779;25;2024-10-02;2024-12-31
1807;1807;2;RS;2022-04-01;;ativo;2024-12-31;1005;33;2024-10-02;2024-12-31
1808;1808;2;BA;2022-12-03;;ativo;2024-12-31;759;25;2024-10-02;2024-12-31
1809;1809;2;RS;2022-07-25;;ativo;2024-12-31;890;29;2024-10-02;2024-12-31
1810;1810;1;PR;2023-10-16;;ativo;2024-12-31;442;14;2024-10-02;2024-12-31
1811;1811;2;MG;2023-01-15;;ativo;2024-12-31;716;23;2024-10-02;2024-12-31
1812;1812;2;SP;2023-11-01;;ativo;2024-12-31;426;14;2024-10-02;2024-12-31
1813;1813;4;RJ;2023-12-03;;ativo;2024-12-31;394;13;2024-10-02;2024-12-31
1814;1814;3;MG;2023-05-31;;ativo;2024-12-31;580;19;2024-10-02;2024-12-31
1815;1815;2;CE;2023-03-18;;ativo;2024-12-31;654;21;2024-10-02;2024-12-31
1816;1816;1;SP;2023-08-12;;ativo;2024-12-31;507;16;2024-10-02;2024-12-31
1817;1817;4;CE;2022-04-04;;ativo;2024-12-31;1002;33;2024-10-02;2024-12-31
1818;1818;1;MG;2022-01-09;;ativo;2024-12-31;1087;36;2024-10-02;2024-12-31
1819;1819;3;SP;2022-11-07;2024-02-09;cancelou;2024-02-09;459;15;2023-11-11;2024-02-09
1820;1820;2;CE;2023-07-10;;ativo;2024-12-31;540;18;2024-10-02;2024-12-31
1821;1821;2;BA;2022-12-21;;ativo;2024-12-31;741;24;2024-10-02;2024-12-31
1822;1822;1;BA;2024-06-08;;ativo;2024-12-31;206;6;2024-10-02;2024-12-31
1823;1823;1;PR;2024-06-19;;ativo;2024-12-31;195;6;2024-10-02;2024-12-31
1824;1824;1;BA;2022-01-04;;ativo;2024-12-31;1092;36;2024-10-02;2024-12-31
1825;1825;2;CE;2023-07-14;;ativo;2024-12-31;536;17;2024-10-02;2024-12-31
1826;1826;2;RJ;2023-10-06;;ativo;2024-12-31;452;15;2024-10-02;2024-12-31
1827;1827;2;PR;2023-08-27;;ativo;2024-12-31;492;16;2024-10-02;2024-12-31
1828;1828;2;PR;2023-12-29;;ativo;2024-12-31;368;12;2024-10-02;2024-12-31
1829;1829;3;CE;2022-08-26;;ativo;2024-12-31;858;28;2024-10-02;2024-12-31
1830;1830;1;RS;2024-06-12;;ativo;2024-12-31;202;6;2024-10-02;2024-12-31
1831;1831;1;MG;2023-12-30;;ativo;2024-12-31;367;12;2024-10-02;2024-12-31
1832;1832;3;SP;2022-07-28;;ativo;2024-12-31;887;29;2024-10-02;2024-12-31
1833;1833;3;BA;2023-08-19;;ativo;2024-12-31;500;16;2024-10-02;2024-12-31
1834;1834;1;SP;2023-10-20;;ativo;2024-12-31;438;14;2024-10-02;2024-12-31
1835;1835;3;BA;2022-01-30;;ativo;2024-12-31;1066;35;2024-10-02;2024-12-31
1836;1836;1;PE;2022-12-04;;ativo;2024-12-31;758;25;2024-10-02;2024-12-31
1837;1837;3;RJ;2023-11-13;;ativo;2024-12-31;414;13;2024-10-02;2024-12-31
1838;1838;1;RS;2024-01-25;;ativo;2024-12-31;341;11;2024-10-02;2024-12-31
1839;1839;1;MG;2022-11-28;2023-05-28;cancelou;2023-05-28;181;6;2023-02-27;2023-05-28
1840;1840;2;CE;2023-08-10;;ativo;2024-12-31;509;16;2024-10-02;2024-12-31
1841;1841;2;SP;2024-06-17;;ativo;2024-12-31;197;6;2024-10-02;2024-12-31
1842;1842;3;SP;2023-05-17;2024-06-24;cancelou;2024-06-24;404;13;2024-03-26;2024-06-24
1843;1843;2;CE;2022-08-30;;ativo;2024-12-31;854;28;2024-10-02;2024-12-31
1844;1844;1;MG;2022-11-07;;ativo;2024-12-31;785;26;2024-10-02;2024-12-31
1845;1845;3;MG;2022-02-09;;ativo;2024-12-31;1056;35;2024-10-02;2024-12-31
1846;1846;1;PR;2023-06-03;2024-06-03;cancelou;2024-06-03;366;12;2024-03-05;2024-06-03
1847;1847;1;PE;2023-08-26;;ativo;2024-12-31;493;16;2024-10-02;2024-12-31
1848;1848;1;BA;2022-12-16;2023-02-26;cancelou;2023-02-26;72;2;2022-11-28;2023-02-26
1849;1849;1;RJ;2023-07-19;;ativo;2024-12-31;531;17;2024-10-02;2024-12-31
1850;1850;2;PR;2024-06-25;;ativo;2024-12-31;189;6;2024-10-02;2024-12-31
1851;1851;3;CE;2023-01-13;;ativo;2024-12-31;718;23;2024-10-02;2024-12-31
1852;1852;1;PR;2022-06-17;;ativo;2024-12-31;928;30;2024-10-02;2024-12-31
1853;1853;2;SP;2022-05-17;;ativo;2024-12-31;959;31;2024-10-02;2024-12-31
1854;1854;2;CE;2023-03-28;;ativo;2024-12-31;644;21;2024-10-02;2024-12-31
1855;1855;1;PE;2022-01-26;;ativo;2024-12-31;1070;35;2024-10-02;2024-12-31
1856;1856;1;BA;2024-03-08;;ativo;2024-12-31;298;9;2024-10-02;2024-12-31
1857;1857;1;MG;2023-11-11;;ativo;2024-12-31;416;13;2024-10-02;2024-12-31
1858;1858;2;SP;2023-10-07;;ativo;2024-12-31;451;15;2024-10-02;2024-12-31
1859;1859;4;SP;2023-08-23;;ativo;2024-12-31;496;16;2024-10-02;2024-12-31
1860;1860;2;BA;2022-12-07;;ativo;2024-12-31;755;25;2024-10-02;2024-12-31
1861;1861;1;CE;2024-06-29;;ativo;2024-12-31;185;6;2024-10-02;2024-12-31
1862;1862;3;RS;2023-01-16;;ativo;2024-12-31;715;23;2024-10-02;2024-12-31
1863;1863;4;RJ;2022-03-05;;ativo;2024-12-31;1032;34;2024-10-02;2024-12-31
1864;1864;1;SP;2022-08-04;;ativo;2024-12-31;880;29;2024-10-02;2024-12-31
1865;1865;3;RJ;2024-03-27;;ativo;2024-12-31;279;9;2024-10-02;2024-12-31
1866;1866;1;PE;2024-05-10;;ativo;2024-12-31;235;7;2024-10-02;2024-12-31
1867;1867;4;PR;2023-01-30;2023-09-26;cancelou;2023-09-26;239;7;2023-06-28;2023-09-26
1868;1868;2;SP;2024-02-06;;ativo;2024-12-31;329;10;2024-10-02;2024-12-31
1869;1869;2;RJ;2022-03-01;;ativo;2024-12-31;1036;34;2024-10-02;2024-12-31
1870;1870;2;SP;2024-02-10;;ativo;2024-12-31;325;10;2024-10-02;2024-12-31
1871;1871;2;RJ;2022-12-06;2023-12-20;cancelou;2023-12-20;379;12;2023-09-21;2023-12-20
1872;1872;1;CE;2022-08-10;;ativo;2024-12-31;874;29;2024-10-02;2024-12-31
1873;1873;1;CE;2022-02-28;2023-02-10;cancelou;2023-02-10;347;11;2022-11-12;2023-02-10
1874;1874;3;BA;2024-02-14;;ativo;2024-12-31;321;10;2024-10-02;2024-12-31
1875;1875;1;PE;2024-03-06;;ativo;2024-12-31;300;10;2024-10-02;2024-12-31
1876;1876;1;SP;2023-03-09;;ativo;2024-12-31;663;22;2024-10-02;2024-12-31
1877;1877;2;PE;2022-01-21;;ativo;2024-12-31;1075;35;2024-10-02;2024-12-31
1878;1878;3;RJ;2022-02-12;;ativo;2024-12-31;1053;35;2024-10-02;2024-12-31
1879;1879;2;PR;2022-12-11;;ativo;2024-12-31;751;25;2024-10-02;2024-12-31
1880;1880;1;CE;2022-12-01;;ativo;2024-12-31;761;25;2024-10-02;2024-12-31
1881;1881;4;CE;2023-01-16;;ativo;2024-12-31;715;23;2024-10-02;2024-12-31
1882;1882;2;PR;2024-01-06;;ativo;2024-12-31;360;12;2024-10-02;2024-12-31
1883;1883;3;SP;2023-01-11;2023-05-21;cancelou;2023-05-21;130;4;2023-02-20;2023-05-21
1884;1884;3;PE;2023-07-29;2023-09-07;cancelou;2023-09-07;40;1;2023-06-09;2023-09-07
1885;1885;2;RJ;2024-01-14;;ativo;2024-12-31;352;11;2024-10-02;2024-12-31
1886;1886;1;RS;2023-10-25;;ativo;2024-12-31;433;14;2024-10-02;2024-12-31
1887;1887;4;CE;2022-08-09;;ativo;2024-12-31;875;29;2024-10-02;2024-12-31
1888;1888;3;BA;2024-06-26;2024-08-17;cancelou;2024-08-17;52;1;2024-05-19;2024-08-17
1889;1889;3;CE;2023-01-08;2023-07-23;cancelou;2023-07-23;196;6;2023-04-24;2023-07-23
1890;1890;4;MG;2023-08-30;;ativo;2024-12-31;489;16;2024-10-02;2024-12-31
1891;1891;3;RJ;2022-09-29;;ativo;2024-12-31;824;27;2024-10-02;2024-12-31
1892;1892;1;SP;2022-07-27;;ativo;2024-12-31;888;29;2024-10-02;2024-12-31
1893;1893;2;SP;2022-08-07;;ativo;2024-12-31;877;29;2024-10-02;2024-12-31
1894;1894;2;RJ;2024-04-05;;ativo;2024-12-31;270;9;2024-10-02;2024-12-31
1895;1895;1;PR;2023-09-14;;ativo;2024-12-31;474;15;2024-10-02;2024-12-31
1896;1896;2;RS;2022-02-13;;ativo;2024-12-31;1052;35;2024-10-02;2024-12-31
1897;1897;3;BA;2023-04-23;;ativo;2024-12-31;618;20;2024-10-02;2024-12-31
1898;1898;1;RS;2024-01-03;;ativo;2024-12-31;363;12;2024-10-02;2024-12-31
1899;1899;2;SP;2023-05-01;;ativo;2024-12-31;610;20;2024-10-02;2024-12-31
1900;1900;1;MG;2023-07-26;;ativo;2024-12-31;524;17;2024-10-02;2024-12-31
1901;1901;1;MG;2022-12-23;;ativo;2024-12-31;739;24;2024-10-02;2024-12-31
1902;1902;1;PR;2022-09-30;;ativo;2024-12-31;823;27;2024-10-02;2024-12-31
1903;1903;1;RJ;2023-11-01;;ativo;2024-12-31;426;14;2024-10-02;2024-12-31
1904;1904;1;PE;2022-09-30;;ativo;2024-12-31;823;27;2024-10-02;2024-12-31
1905;1905;1;MG;2024-02-21;;ativo;2024-12-31;314;10;2024-10-02;2024-12-31
1906;1906;2;PR;2023-12-16;2024-06-16;cancelou;2024-06-16;183;6;2024-03-18;2024-06-16
1907;1907;2;RJ;2023-03-21;;ativo;2024-12-31;651;21;2024-10-02;2024-12-31
1908;1908;4;SP;2023-05-20;;ativo;2024-12-31;591;19;2024-10-02;2024-12-31
1909;1909;2;RJ;2022-04-28;;ativo;2024-12-31;978;32;2024-10-02;2024-12-31
1910;1910;4;SP;2023-06-10;;ativo;2024-12-31;570;19;2024-10-02;2024-12-31
1911;1911;3;PR;2024-06-10;;ativo;2024-12-31;204;6;2024-10-02;2024-12-31
1912;1912;1;RJ;2024-06-22;;ativo;2024-12-31;192;6;2024-10-02;2024-12-31
1913;1913;3;PR;2024-01-17;;ativo;2024-12-31;349;11;2024-10-02;2024-12-31
1914;1914;2;SP;2023-07-24;;ativo;2024-12-31;526;17;2024-10-02;2024-12-31
1915;1915;1;CE;2022-06-27;;ativo;2024-12-31;918;30;2024-10-02;2024-12-31
1916;1916;1;CE;2024-01-21;;ativo;2024-12-31;345;11;2024-10-02;2024-12-31
1917;1917;2;SP;2022-09-09;;ativo;2024-12-31;844;28;2024-10-02;2024-12-31
1918;1918;2;RS;2024-04-12;;ativo;2024-12-31;263;8;2024-10-02;2024-12-31
1919;1919;2;RS;2022-12-17;;ativo;2024-12-31;745;24;2024-10-02;2024-12-31
1920;1920;3;MG;2024-06-19;;ativo;2024-12-31;195;6;2024-10-02;2024-12-31
1921;1921;3;MG;2023-02-10;;ativo;2024-12-31;690;23;2024-10-02;2024-12-31
1922;1922;3;RJ;2022-04-30;;ativo;2024-12-31;976;32;2024-10-02;2024-12-31
1923;1923;2;RJ;2022-07-02;;ativo;2024-12-31;913;30;2024-10-02;2024-12-31
1924;1924;2;CE;2023-06-12;2023-10-21;cancelou;2023-10-21;131;4;2023-07-23;2023-10-21
1925;1925;2;RS;2024-04-13;;ativo;2024-12-31;262;8;2024-10-02;2024-12-31
1926;1926;4;RJ;2023-09-10;;ativo;2024-12-31;478;15;2024-10-02;2024-12-31
1927;1927;2;SP;2022-08-26;;ativo;2024-12-31;858;28;2024-10-02;2024-12-31
1928;1928;3;RJ;2022-12-01;;ativo;2024-12-31;761;25;2024-10-02;2024-12-31
1929;1929;1;RJ;2023-03-30;;ativo;2024-12-31;642;21;2024-10-02;2024-12-31
1930;1930;2;RJ;2023-02-26;;ativo;2024-12-31;674;22;2024-10-02;2024-12-31
1931;1931;1;PR;2024-02-07;2024-07-20;cancelou;2024-07-20;164;5;2024-04-21;2024-07-20
1932;1932;4;SP;2023-02-11;;ativo;2024-12-31;689;22;2024-10-02;2024-12-31
1933;1933;2;CE;2022-11-21;;ativo;2024-12-31;771;25;2024-10-02;2024-12-31
1934;1934;1;RS;2024-01-03;;ativo;2024-12-31;363;12;2024-10-02;2024-12-31
1935;1935;3;PE;2023-11-12;;ativo;2024-12-31;415;13;2024-10-02;2024-12-31
1936;1936;4;CE;2023-12-28;;ativo;2024-12-31;369;12;2024-10-02;2024-12-31
1937;1937;2;PR;2023-01-24;;ativo;2024-12-31;707;23;2024-10-02;2024-12-31
1938;1938;1;RS;2023-12-05;2024-01-24;cancelou;2024-01-24;50;1;2023-10-26;2024-01-24
1939;1939;2;RJ;2024-05-05;;ativo;2024-12-31;240;8;2024-10-02;2024-12-31
1940;1940;3;PE;2022-05-31;;ativo;2024-12-31;945;31;2024-10-02;2024-12-31
1941;1941;2;SP;2023-07-28;;ativo;2024-12-31;522;17;2024-10-02;2024-12-31
1942;1942;2;SP;2024-05-30;;ativo;2024-12-31;215;7;2024-10-02;2024-12-31
1943;1943;2;MG;2023-08-30;;ativo;2024-12-31;489;16;2024-10-02;2024-12-31
1944;1944;1;BA;2023-12-08;;ativo;2024-12-31;389;12;2024-10-02;2024-12-31
1945;1945;3;PR;2023-08-29;;ativo;2024-12-31;490;16;2024-10-02;2024-12-31
1946;1946;4;RS;2024-05-26;2024-10-27;cancelou;2024-10-27;154;5;2024-07-29;2024-10-27
1947;1947;2;BA;2024-06-09;;ativo;2024-12-31;205;6;2024-10-02;2024-12-31
1948;1948;2;BA;2024-04-25;;ativo;2024-12-31;250;8;2024-10-02;2024-12-31
1949;1949;1;PE;2023-09-14;;ativo;2024-12-31;474;15;2024-10-02;2024-12-31
1950;1950;1;SP;2024-01-06;;ativo;2024-12-31;360;12;2024-10-02;2024-12-31
1951;1951;3;RJ;2023-06-23;;ativo;2024-12-31;557;18;2024-10-02;2024-12-31
1952;1952;2;CE;2023-09-13;;ativo;2024-12-31;475;15;2024-10-02;2024-12-31
1953;1953;2;SP;2023-10-09;;ativo;2024-12-31;449;14;2024-10-02;2024-12-31
1954;1954;1;PR;2023-01-12;;ativo;2024-12-31;719;23;2024-10-02;2024-12-31
1955;1955;2;PR;2023-10-02;2023-09-27;cancelou;2023-09-27;-5;-1;2023-06-29;2023-09-27
1956;1956;1;RS;2023-06-09;;ativo;2024-12-31;571;19;2024-10-02;2024-12-31
1957;1957;3;CE;2023-02-18;;ativo;2024-12-31;682;22;2024-10-02;2024-12-31
1958;1958;1;RJ;2023-01-18;;ativo;2024-12-31;713;23;2024-10-02;2024-12-31
1959;1959;1;RS;2023-06-29;;ativo;2024-12-31;551;18;2024-10-02;2024-12-31
1960;1960;3;PE;2022-11-21;;ativo;2024-12-31;771;25;2024-10-02;2024-12-31
1961;1961;4;RJ;2023-04-24;;ativo;2024-12-31;617;20;2024-10-02;2024-12-31
1962;1962;4;RJ;2023-06-22;;ativo;2024-12-31;558;18;2024-10-02;2024-12-31
1963;1963;2;BA;2023-02-19;;ativo;2024-12-31;681;22;2024-10-02;2024-12-31
1964;1964;2;RS;2023-06-30;;ativo;2024-12-31;550;18;2024-10-02;2024-12-31
1965;1965;1;SP;2024-01-20;;ativo;2024-12-31;346;11;2024-10-02;2024-12-31
1966;1966;4;SP;2022-12-31;;ativo;2024-12-31;731;24;2024-10-02;2024-12-31
1967;1967;2;RS;2024-01-26;;ativo;2024-12-31;340;11;2024-10-02;2024-12-31
1968;1968;2;RJ;2022-05-11;2023-07-03;cancelou;2023-07-03;418;13;2023-04-04;2023-07-03
1969;1969;2;MG;2023-01-30;2024-10-06;cancelou;2024-10-06;615;20;2024-07-08;2024-10-06
1970;1970;3;RJ;2022-07-11;2023-08-28;cancelou;2023-08-28;413;13;2023-05-30;2023-08-28
1971;1971;2;RJ;2023-04-18;;ativo;2024-12-31;623;20;2024-10-02;2024-12-31
1972;1972;1;CE;2024-05-25;;ativo;2024-12-31;220;7;2024-10-02;2024-12-31
1973;1973;2;RJ;2022-10-10;;ativo;2024-12-31;813;27;2024-10-02;2024-12-31
1974;1974;3;CE;2023-01-27;;ativo;2024-12-31;704;23;2024-10-02;2024-12-31
1975;1975;2;RS;2023-03-04;;ativo;2024-12-31;668;22;2024-10-02;2024-12-31
1976;1976;1;MG;2022-03-30;;ativo;2024-12-31;1007;33;2024-10-02;2024-12-31
1977;1977;2;SP;2022-04-13;;ativo;2024-12-31;993;33;2024-10-02;2024-12-31
1978;1978;2;MG;2022-07-03;;ativo;2024-12-31;912;30;2024-10-02;2024-12-31
